fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,calle_hechos,longitud,latitud,uv,ilu_luna,punto_rocio,temp_sentir,nubosidad,humedad,precipitacion,presion,temperatura,visibilidad,dir_viento,vel_viento,nombre_dia,dia_festivo
2017-09-04 15:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,CENTRO,PINO SUAREZ,-99.1326450347823,19.429015422217898,5,94,13,25,26,53,0.5,1014,22,9,241,3,0,0
2017-09-04 15:40:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMH,UI-1CD,CUAUHTEMOC,ROMA SUR,AVENIDA CUAUHTEMOC,-99.1553092886383,19.406612818526103,5,94,13,25,26,53,0.5,1014,22,9,241,3,0,0
2017-09-04 15:43:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-1CD,CUAUHTEMOC,DOCTORES,DR. NAVARRO,-99.1539511991094,19.4212457499011,5,94,13,25,26,53,0.5,1014,22,9,241,3,0,0
2017-09-04 17:36:00,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-1,UI-3SD,CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,NEPTUNO,-99.14200715544399,19.457136861151,5,94,13,21,31,63,0.0,1015,20,10,192,1,0,0
2017-09-04 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,ALVARO OBREGON,-99.15548915977631,19.4189127313323,5,94,13,19,33,69,0.0,1015,18,10,167,1,0,0
2017-09-04 18:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,MORELOS,TOLTECAS,-99.127771236005,19.446851142422897,5,94,13,19,33,69,0.0,1015,18,10,167,1,0,0
2017-09-04 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-1,UI-2SD,CUAUHTEMOC,SANTA MARIA INSURGENTES,AVENIDA INSURGENTES NORTE,-99.1469221769207,19.4601979554591,5,94,13,19,38,70,0.0,1015,18,9,183,1,0,0
2017-09-04 23:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-4,UI-1SD,CUAUHTEMOC,CENTRO,CALLE DE JOSE JOAQUIN HERRERA,-99.12529857630258,19.4387806779917,5,94,12,17,45,75,0.0,1018,16,9,213,1,0,0
2017-09-05 05:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1SD,CUAUHTEMOC,BUENAVISTA,AV. INSURGENTES NORTE,-99.155494664994,19.4400367779468,5,100,12,16,33,78,0.0,1018,14,10,253,2,1,0
2017-09-05 09:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1SD,CUAUHTEMOC,BUENAVISTA,AVENIDA INSURGENTES,-99.1530788838948,19.4462863516313,5,100,12,19,32,66,0.0,1018,18,10,210,3,1,0
2017-09-05 11:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-8,UI-1SD,CUAUHTEMOC,CENTRO,BOLIVAR,-99.1388822633936,19.429996172039303,5,100,12,21,27,58,0.0,1017,20,10,207,5,1,0
2017-09-05 12:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-8,UI-3SD,CUAUHTEMOC,OBRERA,LUCAS ALAMAN,-99.14305326017201,19.4215026955209,5,100,13,22,24,55,0.0,1017,21,10,205,6,1,0
2017-09-05 13:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,CENTRO,AVENIDA IZAZAGA,-99.13786733232571,19.4264149918904,5,100,13,23,23,54,0.0,1015,22,10,215,6,1,0
