fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,calle_hechos,longitud,latitud,uv,ilu_luna,punto_rocio,temp_sentir,nubosidad,humedad,precipitacion,presion,temperatura,visibilidad,dir_viento,vel_viento,nombre_dia,dia_festivo
2017-04-07 15:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.163584787953,19.4204200799865,5,76,0,26,18,16,0.0,1014,27,10,303,2,4,0
2017-04-07 18:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AVENIDA CHAPULTEPEC,-99.1682422335769,19.4223214113689,5,76,3,23,53,27,0.0,1014,23,10,27,11,4,0
2017-04-08 03:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-2SD,CUAUHTEMOC,ROMA NORTE,AV.CUAUHTEMOC  (DATOS SIAP),-99.1538393228383,19.424957918437602,5,84,7,15,6,59,0.0,1018,12,10,99,1,5,0
2017-04-09 02:40:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,DURANGO,-99.1541880240552,19.4225443268265,5,91,3,15,14,46,0.0,1015,13,10,172,6,6,0
2017-04-10 10:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,COAHUILA,-99.166797116739,19.4105183971024,5,99,0,24,12,22,0.0,1015,22,10,264,2,0,0
2017-04-14 10:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,MERIDA,-99.1584337702645,19.4230399951508,5,71,7,22,2,40,0.0,1016,18,10,261,3,4,0
2017-04-14 14:02:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-2CD,CUAUHTEMOC,ROMA NORTE,DURANGO,-99.16433834778809,19.4202504195544,5,71,4,25,1,24,0.0,1013,22,10,342,6,4,0
2017-04-15 11:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,TAPACHULA,-99.16456868386341,19.4116098477026,5,63,8,25,1,34,0.0,1016,21,10,303,5,5,0
2017-04-20 19:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,COZUMEL,-99.171106716411,19.4196182628342,4,26,5,21,1,36,0.0,1012,18,10,254,8,3,0
2017-04-23 00:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN ÁLVARO OBREGÓN,AO-3,UI-1CD,CUAUHTEMOC,ROMA NORTE,CHIAPAS,-99.16619553849529,19.4116615711474,5,3,8,14,6,69,0.0,1016,12,10,10,7,6,0
2017-04-26 23:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,COZUMEL,-99.1713574808354,19.4206565720053,5,0,1,19,0,30,0.0,1012,14,10,188,2,2,0
2017-04-27 07:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,URI-CUH-2,UI-1SD,CUAUHTEMOC,ROMA NORTE,AVENIDA  INSURGENTES,-99.1653113661018,19.4156245238654,5,4,-2,15,25,32,0.0,1013,13,10,200,2,3,0
2017-04-28 16:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,AV CHAPULTEPEC,-99.1641809,19.423283999833103,5,12,0,25,25,18,0.0,1008,26,10,241,15,4,0
2017-04-29 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,OAXACA,-99.16763669374451,19.418631240628,6,19,-7,16,13,21,0.0,1012,15,10,178,13,5,0
2017-04-30 00:45:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,TUR-2,UI-2SD,CUAUHTEMOC,ROMA NORTE,AVENIDA OAXACA,-99.1673622093977,19.418931868715802,5,27,-1,19,0,26,0.0,1015,14,10,193,4,6,0
2017-04-30 20:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.1632489767622,19.4230155208572,5,27,0,22,3,26,0.0,1013,19,10,110,6,6,0
2017-05-03 02:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,IND,UI-2CD,CUAUHTEMOC,ROMA NORTE,ZACATECAS,-99.15777703421878,19.4162083908783,5,48,6,16,7,49,0.0,1015,14,10,166,9,2,0
2017-05-03 10:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,DURANGO FRENTE AL NUMERO 291 ESQUINA CON CALLE GUADALAJARA,-99.1724097572361,19.4185953072445,5,48,1,24,7,21,0.0,1014,22,10,247,6,2,0
2017-05-03 14:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,PUEBLA,-99.16312204161208,19.422241052687603,5,48,0,25,32,17,0.0,1010,26,10,227,9,2,0
2017-05-04 19:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.1649328276051,19.4167855346228,5,55,10,16,54,65,0.0,1015,16,10,43,13,3,0
2017-05-05 03:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,MEDELLIN,-99.16630220690139,19.4188775315994,5,62,10,14,10,77,0.0,1017,12,10,66,4,4,1
2017-05-08 09:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.1702434680573,19.4001737367834,5,84,7,22,4,36,0.0,1015,20,10,197,9,0,0
2017-05-11 14:10:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,GUANAJUATO,-99.160808102225,19.4166243553235,5,100,2,26,10,18,0.0,1011,27,10,125,7,3,0
2017-05-11 19:20:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.16412266748449,19.420000366657398,5,100,12,21,20,58,0.0,1012,20,9,159,5,3,0
2017-05-12 22:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1SD,CUAUHTEMOC,ROMA NORTE,SAN LUIS POTOSI,-99.16054638221479,19.4139354060429,5,87,11,18,30,66,0.0,1014,17,10,96,5,4,0
2017-05-13 02:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,EJE 2 PONIENTE MONTERREY,-99.1643362102712,19.418371527542103,5,80,11,17,14,71,0.0,1015,15,10,76,3,5,0
2017-05-17 17:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,TONALA,-99.1634795798761,19.4213814631891,6,50,10,31,0,27,0.0,1008,27,10,227,3,2,0
2017-05-17 18:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AVENIDA INSURGENTES,-99.16464491491459,19.4176991012066,6,50,11,30,0,29,0.0,1008,26,10,198,4,2,0
2017-05-17 21:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,INSURGENTES SUR,-99.16458685409859,19.4174328049462,6,50,13,22,3,58,0.0,1011,19,10,181,5,2,0
2017-05-18 05:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,CHAPULTEPEC,-99.1635161331648,19.423212051634,6,43,13,18,6,75,0.0,1012,15,10,213,2,3,0
2017-05-18 08:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,TAPACHULA,-99.16456868386341,19.4116098477026,6,43,12,21,6,56,0.0,1013,19,10,289,6,3,0
2017-05-18 09:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,PUEBLA,-99.15774648339159,19.423495330100998,6,43,11,24,6,46,0.0,1013,22,10,314,8,3,0
2017-05-20 02:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN COYOACÁN,COY-3,UI-2CD,CUAUHTEMOC,ROMA NORTE,DURANGO,-99.16662828743308,19.419705010957397,6,29,12,20,2,62,0.0,1010,16,10,183,5,5,0
2017-05-21 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,CERRADA DE SALAMANCA,-99.16951972701371,19.4185674673971,6,21,11,27,3,40,0.0,1014,23,10,243,4,6,0
2017-05-21 22:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-3,UI-3SD,CUAUHTEMOC,ROMA NORTE,TONALA ESQUINA QUERETARO,-99.1617644040675,19.414494795472102,6,21,12,20,4,60,0.1,1014,18,10,112,3,6,0
2017-05-26 22:10:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.16433737597099,19.4202518586332,6,0,11,20,3,58,0.0,1015,17,10,99,4,4,0
2017-05-27 02:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,AV. CUAUHTEMOC,-99.15389715668209,19.424292445964397,5,8,13,17,5,75,0.1,1016,14,10,174,2,5,0
2017-05-27 21:05:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,SAN LUIS POTOSI,-99.16460919814631,19.4131425266022,5,8,13,19,12,69,0.5,1014,17,9,41,4,5,0
2017-05-28 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,GLORIETA DE INSURGENTES,-99.16345966361379,19.423088221218702,5,15,12,19,6,62,0.4,1013,18,9,133,10,6,0
2017-05-28 22:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,VALLADOLID,-99.1681899019248,19.419703587711197,5,15,12,17,7,73,0.3,1014,16,9,169,7,6,0
2017-05-29 08:40:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,INSURGENTES SUR,-99.1632407356799,19.422225152755,5,22,12,18,22,69,0.0,1015,16,10,325,5,0,0
2017-05-29 14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN MIGUEL HIDALGO,MH-4,UI-1SD,CUAUHTEMOC,ROMA NORTE,CHAPULTEPEC,-99.1766475261724,19.4202831385181,5,22,10,25,6,38,0.1,1012,24,10,355,11,0,0
2017-05-30 09:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,GUANAJUATO,-99.1622249717686,19.416331037291,5,29,10,17,31,63,0.0,1017,16,10,14,8,1,0
2017-06-01 03:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,DURANGO,-99.1676841401556,19.4197863769533,4,46,13,15,87,87,0.2,1015,14,2,9,8,3,0
2017-06-01 12:45:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,CORDOBA,-99.1594281250751,19.422051616446897,4,46,12,22,44,50,0.0,1013,22,10,2,4,3,0
2017-06-03 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,ZACATECAS,-99.15652130894779,19.416465367528698,5,61,12,13,14,92,0.0,1014,12,10,122,1,5,0
2017-06-05 09:30:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES,-99.1637518337262,19.4207348633037,5,76,11,22,6,50,0.0,1014,20,10,311,3,0,0
2017-06-05 18:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,MEDELLIN,-99.1651646082559,19.4140774042604,5,76,9,25,9,37,0.0,1010,23,10,195,6,0,0
2017-06-06 00:01:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-2CD,CUAUHTEMOC,ROMA NORTE,INSURGENTES,-99.1632407356799,19.422225152755,5,83,10,17,4,64,0.0,1014,15,10,222,2,1,0
2017-06-06 08:00:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,CUAUHTEMOC,-99.15422517138451,19.4197046454907,5,83,9,20,6,51,0.0,1015,18,10,259,4,1,0
2017-06-06 11:05:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,ROMA NORTE,AVENIDA  CUAUHTEMOC,-99.15428901753971,19.4188237480805,5,83,9,25,11,37,0.0,1014,23,10,299,7,1,0
2017-06-06 20:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.16463204519529,19.417231486039697,5,83,10,20,6,53,0.1,1013,18,10,68,7,1,0
2017-06-08 18:20:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AVENIDA INSURGENTES,-99.1640742065893,19.4196479123592,5,98,9,25,3,39,0.0,1011,22,10,35,13,3,0
2017-06-09 07:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES SUR,-99.16416151155269,19.4202900290853,5,100,11,16,12,79,0.0,1016,13,10,316,2,4,0
2017-06-09 08:20:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,AV. INSURGENTES,-99.1641779129596,19.419290427297103,5,100,11,19,8,65,0.0,1015,16,10,286,2,4,0
2017-06-09 12:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,ROMA NORTE,AV. CHAPULTEPEC,-99.15378298093019,19.4257096916127,5,100,9,25,4,36,0.0,1012,23,10,344,8,4,0
2017-06-09 19:30:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,SINALOA,-99.1711748357692,19.4199171860885,5,100,11,21,7,55,0.0,1011,20,10,265,12,4,0
2017-06-10 16:10:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,MERIDA,-99.15673939020321,19.416411467848,5,87,7,25,12,31,0.0,1010,24,10,223,5,5,0
2017-06-11 19:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-2CD,CUAUHTEMOC,ROMA NORTE,MERIDA,-99.1587776873405,19.4245394237319,5,79,12,22,8,56,0.0,1012,20,10,67,8,6,0
2017-06-13 07:15:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,MEDELLIN,-99.16580717311291,19.4167999620321,5,64,11,15,10,80,0.0,1014,13,10,124,4,1,0
2017-06-14 13:40:00,ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,VALLADOLID,-99.168690138869,19.4218144380519,5,56,12,25,13,50,0.0,1013,22,10,240,11,2,0
2017-06-15 09:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AVENIDA CHAPULTEPEC,-99.16419906863341,19.4232680578326,5,49,12,18,26,67,0.0,1016,17,10,357,5,3,0
2017-06-15 10:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,EJE 1 PTE. AV. CUAUHTEMOC,-99.1542622938991,19.4191682214957,5,49,12,20,21,60,0.0,1016,19,10,323,4,3,0
2017-06-16 06:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,CUAUHTEMOC,ROMA NORTE,MERIDA,-99.1587342276919,19.424318378336803,5,41,11,12,47,96,0.0,1017,11,2,9,1,4,0
2017-06-16 09:15:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,INSURGENTES,-99.1648102174584,19.4176912092435,5,41,13,20,7,63,0.0,1016,18,10,286,3,4,0
2017-06-16 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,GLORIETA DE INSURGENTES,-99.1623899738682,19.423367741336502,5,41,11,20,7,60,0.0,1012,18,10,31,11,4,0
2017-06-19 02:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,ROMA NORTE,OAXACA,-99.1642805718059,19.422201690034303,5,19,11,13,26,91,0.0,1014,12,10,4,3,0,0
2017-06-19 16:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,CUAUHTEMOC,ROMA NORTE,MERIDA,-99.1571327872365,19.418004400326396,5,19,5,23,9,30,0.0,1010,23,10,16,19,0,0
2017-06-21 21:35:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,CUAUHTEMOC,ROMA NORTE,AVENIDA INSURGENTES,-99.16404551593929,19.419742644107398,5,4,12,16,11,74,0.0,1012,15,10,42,6,2,0
2017-06-21 23:45:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,CUAUHTEMOC,ROMA NORTE,JALAPA,-99.16074284269541,19.4166073722859,5,4,12,15,14,82,0.0,1013,14,10,38,4,2,0
2017-06-24 12:35:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMZV,UI-3CD,CUAUHTEMOC,ROMA NORTE,ESTACION CUAUHTEMOC L-1 DIRECCION OBERVATORIO,-99.15450599358499,19.425602961903802,5,0,9,26,4,36,0.0,1014,23,10,355,6,5,0
2017-06-25 05:00:00,ROBO A TRANSEUNTE DE CELULAR CON VIOLENCIA,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-2SD,CUAUHTEMOC,ROMA NORTE,DURANGO,-99.1627216973428,19.420617603427,5,4,12,14,32,89,0.0,1018,12,10,243,3,6,0
